Index,clone1_cell1,clone1_cell10,clone1_cell2,clone1_cell3,clone1_cell4,clone1_cell5,clone1_cell6,clone1_cell7,clone1_cell8,clone1_cell9,clone2_cell1,clone2_cell10,clone2_cell2,clone2_cell3,clone2_cell4,clone2_cell5,clone2_cell6,clone2_cell7,clone2_cell8,clone2_cell9,clone3_cell1,clone3_cell10,clone3_cell2,clone3_cell3,clone3_cell4,clone3_cell5,clone3_cell6,clone3_cell7,clone3_cell8,clone3_cell9,clone4_cell1,clone4_cell10,clone4_cell2,clone4_cell3,clone4_cell4,clone4_cell5,clone4_cell6,clone4_cell7,clone4_cell8,clone4_cell9,clone5_cell1,clone5_cell10,clone5_cell2,clone5_cell3,clone5_cell4,clone5_cell5,clone5_cell6,clone5_cell7,clone5_cell8,clone5_cell9,clone6_cell1,clone6_cell10,clone6_cell2,clone6_cell3,clone6_cell4,clone6_cell5,clone6_cell6,clone6_cell7,clone6_cell8,clone6_cell9,clone7_cell1,clone7_cell10,clone7_cell2,clone7_cell3,clone7_cell4,clone7_cell5,clone7_cell6,clone7_cell7,clone7_cell8,clone7_cell9,clone8_cell1,clone8_cell10,clone8_cell2,clone8_cell3,clone8_cell4,clone8_cell5,clone8_cell6,clone8_cell7,clone8_cell8,clone8_cell9,clone9_cell1,clone9_cell10,clone9_cell2,clone9_cell3,clone9_cell4,clone9_cell5,clone9_cell6,clone9_cell7,clone9_cell8,clone9_cell9,normal_cell1,normal_cell10,normal_cell2,normal_cell3,normal_cell4,normal_cell5,normal_cell6,normal_cell7,normal_cell8,normal_cell9
chr8:120000001-125000000,0.333333333333,0.545454545455,0.583333333333,0.4,0.285714285714,0.230769230769,0.4375,0.583333333333,0.52380952381,0.470588235294,0.25,0.545454545455,0.555555555556,0.692307692308,0.454545454545,0.5,0.461538461538,0.6875,0.578947368421,0.470588235294,0.59649122807,0.622222222222,0.408163265306,0.660377358491,0.428571428571,0.416666666667,0.588235294118,0.526315789474,0.595744680851,0.547619047619,0.461538461538,0.545454545455,0.75,0.454545454545,0.636363636364,0.5,0.454545454545,0.526315789474,0.625,0.571428571429,0.615384615385,0.272727272727,0.5,0.454545454545,0.285714285714,0.571428571429,0.416666666667,0.642857142857,0.5,0.714285714286,0.588235294118,0.722222222222,0.545454545455,0.538461538462,0.555555555556,0.444444444444,0.333333333333,0.555555555556,0.333333333333,0.769230769231,0.6,0.307692307692,0.590909090909,0.473684210526,0.210526315789,0.5,0.5,0.6,0.555555555556,0.578947368421,0.36170212766,0.477272727273,0.435897435897,0.479166666667,0.538461538462,0.538461538462,0.452380952381,0.352941176471,0.531914893617,0.536585365854,0.4375,0.527272727273,0.425531914894,0.52,0.387755102041,0.591836734694,0.525423728814,0.509433962264,0.36170212766,0.615384615385,0.478260869565,0.3,0.571428571429,0.416666666667,0.6,0.4,0.857142857143,0.583333333333,0.333333333333,0.529411764706
chr8:125000001-130000000,0.6875,0.235294117647,0.428571428571,0.4,0.636363636364,0.636363636364,0.454545454545,0.454545454545,0.4,0.333333333333,0.416666666667,0.5,0.529411764706,0.7,0.714285714286,0.363636363636,0.272727272727,0.461538461538,0.636363636364,0.272727272727,0.578947368421,0.363636363636,0.5,0.444444444444,0.538461538462,0.615384615385,0.866666666667,0.583333333333,0.444444444444,0.444444444444,0.5,0.444444444444,0.5,0.583333333333,0.333333333333,0.5,0.357142857143,0.5,0.428571428571,0.416666666667,0.4375,0.461538461538,0.75,0.6,0.5,0.5,0.571428571429,0.866666666667,0.285714285714,0.636363636364,0.666666666667,1.0,0.666666666667,1.0,0.333333333333,0.75,0.4,0.5,0.0,0.0,0.818181818182,0.125,0.666666666667,0.7,0.357142857143,0.4375,0.444444444444,0.333333333333,0.416666666667,0.6,0.222222222222,0.285714285714,0.571428571429,0.571428571429,0.583333333333,0.75,0.333333333333,0.5,0.6,0.416666666667,0.666666666667,0.5,0.5,0.5,0.833333333333,0.5,0.6,0.333333333333,0.428571428571,0.4,0.427536231884,0.571428571429,0.611111111111,0.4,0.411764705882,0.3,0.384615384615,0.45,0.4375,0.571428571429
chr8:130000001-135000000,0.2,0.428571428571,0.692307692308,0.375,0.666666666667,0.583333333333,0.461538461538,0.7,0.777777777778,0.466666666667,0.5,0.5,0.363636363636,0.6,0.769230769231,0.857142857143,0.75,0.583333333333,0.285714285714,0.833333333333,0.625,0.5,0.75,0.384615384615,0.5,0.571428571429,0.625,0.692307692308,0.6875,0.583333333333,0.692307692308,0.428571428571,0.6,0.7,0.666666666667,0.555555555556,0.727272727273,0.2,0.5,0.625,0.357142857143,0.5,0.666666666667,0.777777777778,0.625,0.666666666667,0.6,0.857142857143,0.444444444444,0.444444444444,0.5,0.8,0.5,0.583333333333,0.727272727273,0.615384615385,0.65,0.5,0.5,0.545454545455,0.555555555556,0.714285714286,0.5,0.7,0.625,0.75,0.615384615385,0.6,0.428571428571,0.538461538462,0.411764705882,0.5,0.555555555556,0.615384615385,0.692307692308,0.538461538462,0.545454545455,0.714285714286,0.6875,0.9,0.68,0.684210526316,0.547169811321,0.774193548387,0.473684210526,0.6875,0.733333333333,0.733333333333,0.636363636364,0.612903225806,0.558333333333,0.555555555556,0.333333333333,0.285714285714,0.6,0.555555555556,0.352941176471,0.666666666667,0.444444444444,0.75
chr8:135000001-140000000,0.25,0.2,0.666666666667,0.333333333333,0.8,0.666666666667,0.333333333333,0.625,0.5,0.666666666667,0.416666666667,0.636363636364,0.4,0.470588235294,0.647058823529,0.5,0.5,0.545454545455,0.529411764706,0.4375,0.444444444444,0.6,0.5,0.6,1.0,0.625,0.5,0.166666666667,0.625,0.833333333333,0.5,1.0,0.6,0.4,0.857142857143,1.0,0.8,1.0,0.5,0.375,0.3,0.5,0.416666666667,0.6,0.470588235294,0.363636363636,0.388888888889,0.727272727273,0.111111111111,0.636363636364,0.454545454545,0.565217391304,0.25,0.5,0.5,0.533333333333,0.5,0.4,0.333333333333,0.5,0.625,0.166666666667,0.375,0.363636363636,0.555555555556,0.428571428571,0.5,0.714285714286,0.5,0.285714285714,0.666666666667,0.625,0.5,0.6,0.428571428571,0.0,0.0,0.5,0.625,0.285714285714,0.608695652174,0.363636363636,0.48,0.5,0.392857142857,0.578947368421,0.347826086957,0.357142857143,0.263157894737,0.608695652174,0.571428571429,0.666666666667,0.25,0.666666666667,0.4375,0.4,0.428571428571,0.25,0.428571428571,0.666666666667
chr8:140000001-145000000,0.75,0.666666666667,0.428571428571,0.571428571429,0.636363636364,0.538461538462,0.384615384615,0.5,0.666666666667,0.785714285714,0.2,0.666666666667,0.615384615385,0.636363636364,0.666666666667,0.857142857143,0.333333333333,0.25,0.538461538462,0.75,0.4,0.7,0.636363636364,0.5,0.785714285714,0.769230769231,0.466666666667,0.6,0.923076923077,0.666666666667,0.777777777778,0.851851851852,0.764705882353,0.590909090909,0.9375,0.857142857143,1.0,0.84,0.8,0.9,0.5,0.529411764706,0.5,0.545454545455,0.454545454545,0.352941176471,0.3,0.615384615385,0.833333333333,0.9,0.727272727273,0.4,0.533333333333,0.368421052632,0.4,0.545454545455,0.714285714286,0.583333333333,0.545454545455,0.615384615385,0.5,0.5,0.666666666667,0.4,0.555555555556,0.7,0.454545454545,0.818181818182,0.363636363636,0.285714285714,1.0,0.642857142857,0.666666666667,0.777777777778,0.555555555556,0.375,0.4,0.545454545455,0.8,0.75,0.461538461538,0.454545454545,0.454545454545,0.666666666667,0.642857142857,0.333333333333,0.555555555556,0.5,0.666666666667,0.428571428571,0.53982300885,0.666666666667,0.916666666667,0.3,0.285714285714,0.777777777778,0.454545454545,0.857142857143,0.625,0.75
chr8:145000001-145138636,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.25,0.5,0.0,0.666666666667,0.333333333333,0.5,0.5,0.333333333333,0.5,1.0,0.0,0.0,0.25,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.666666666667,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.75,0.25,1.0,1.0,0.75,0.25,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.4,0.545454545455,0.4,0.5,0.666666666667,0.166666666667,0.0,0.0,0.25,0.333333333333,0.666666666667,0.5,0.0,0.4,0.333333333333,0.75,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5
chr8:15000001-20000000,0.473684210526,0.35,0.545454545455,0.444444444444,0.636363636364,0.363636363636,0.5,0.533333333333,0.7,0.5625,0.125,0.5,0.545454545455,0.5,0.5,0.375,0.384615384615,0.222222222222,0.666666666667,0.444444444444,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.0,0.0,0.615384615385,0.428571428571,0.0,0.571428571429,0.533333333333,0.636363636364,0.272727272727,0.555555555556,0.6,0.5,0.0,0.030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468085106383,0.380952380952,0.365853658537,0.365853658537,0.30303030303,0.379310344828,0.4,0.486486486486,0.368421052632,0.423076923077,0.4,0.272727272727,0.454545454545,0.266666666667,0.4375,0.5,0.461538461538,0.266666666667,0.5,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0294117647059,0.0,0.5,0.288888888889,0.478260869565,0.434782608696,0.551020408163,0.230769230769,0.48,0.425,0.372093023256,0.466666666667,0.53125,0.5,0.444444444444,0.692307692308,0.692307692308,0.2,0.444444444444,0.363636363636,0.6875,0.333333333333
chr8:20000001-25000000,0.75,0.636363636364,0.5,0.1,0.5,0.625,0.5,0.583333333333,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.666666666667,0.333333333333,0.411764705882,0.375,0.333333333333,0.3125,0.384615384615,0.625,0.692307692308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55905511811,0.375,0.466666666667,0.611111111111,0.461538461538,0.444444444444,0.3,0.294117647059,0.444444444444,0.538461538462
chr8:25000001-30000000,0.571428571429,0.666666666667,0.7,0.333333333333,0.625,0.615384615385,0.5,0.277777777778,0.375,0.352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.375,0.714285714286,0.6,0.529411764706,0.714285714286,0.75,0.615384615385,0.416666666667,0.833333333333,0.285714285714,0.384615384615,0.454545454545,0.416666666667,0.210526315789,0.272727272727,0.8,0.65,0.611111111111,0.357142857143,0.0,0.030303030303,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538461538462,0.5,0.625,0.642857142857,0.625,0.466666666667,0.5,0.421052631579,0.571428571429,0.333333333333,0.0,0.0434782608696,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.375,0.666666666667,0.7,0.4,0.6875,0.3,0.5,0.307692307692
chr8:30000001-35000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.666666666667,0.444444444444,0.818181818182,0.571428571429,0.2,0.5,0.75,0.363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571429,0.55,0.714285714286,0.3125,0.727272727273,0.6,0.818181818182,0.44,0.454545454545,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571429,0.648648648649,0.558139534884,0.645161290323,0.666666666667,0.448275862069,0.642857142857,0.583333333333,0.628571428571,0.352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44776119403,0.5,0.363636363636,0.333333333333,0.4375,0.36,0.666666666667,0.5,0.625,0.363636363636
chr8:35000001-40000000,0.555555555556,0.538461538462,0.473684210526,0.4,0.272727272727,0.75,0.7,0.545454545455,0.583333333333,0.642857142857,0.384615384615,0.285714285714,0.75,0.25,0.461538461538,0.615384615385,0.714285714286,0.25,0.666666666667,0.769230769231,0.357142857143,0.2,0.266666666667,0.3,0.333333333333,0.857142857143,0.375,0.5,0.545454545455,0.294117647059,0.363636363636,0.714285714286,0.363636363636,0.333333333333,0.625,0.6,0.375,0.333333333333,0.625,0.5,0.5,0.466666666667,0.363636363636,0.5,0.166666666667,0.272727272727,0.4,0.666666666667,0.625,0.333333333333,0.428571428571,0.5,0.571428571429,0.764705882353,0.714285714286,0.555555555556,0.625,0.5,0.25,0.0909090909091,0.470588235294,0.545454545455,0.386363636364,0.647058823529,0.458333333333,0.655172413793,0.58064516129,0.315789473684,0.470588235294,0.333333333333,0.379310344828,0.451612903226,0.53125,0.405405405405,0.486486486486,0.366666666667,0.3125,0.318181818182,0.387096774194,0.53125,0.666666666667,0.6,0.2,0.833333333333,0.6,0.555555555556,0.538461538462,0.5,0.714285714286,0.363636363636,0.477876106195,0.533333333333,0.4375,0.5,0.75,0.6,0.444444444444,0.428571428571,0.470588235294,0.6
chr8:40000001-45000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.490196078431,0.5,0.5,0.533333333333,0.8,0.5,0.857142857143,0.777777777778,0.428571428571,0.375
chr8:45000001-50000000,0.4,0.333333333333,0.571428571429,0.25,0.7,0.5,0.75,0.428571428571,0.5,0.666666666667,0.454545454545,0.55,0.565217391304,0.588235294118,0.666666666667,0.653846153846,0.375,0.65,0.666666666667,0.478260869565,0.647058823529,0.714285714286,0.641025641026,0.702702702703,0.625,0.55,0.454545454545,0.59375,0.65,0.578947368421,0.7,0.6875,0.818181818182,0.428571428571,0.615384615385,0.461538461538,0.333333333333,0.666666666667,0.461538461538,0.333333333333,0.666666666667,0.722222222222,0.625,0.4,0.655172413793,0.285714285714,0.758620689655,0.6,0.785714285714,0.565217391304,0.611111111111,0.5,0.631578947368,0.75,0.352941176471,0.652173913043,0.55,0.548387096774,0.52,0.428571428571,0.7,0.444444444444,0.391304347826,0.47619047619,0.515151515152,0.52,0.571428571429,0.705882352941,0.555555555556,0.571428571429,0.720930232558,0.685714285714,0.731707317073,0.564102564103,0.58064516129,0.592592592593,0.648648648649,0.5,0.714285714286,0.605263157895,0.789473684211,0.529411764706,0.571428571429,0.5,0.555555555556,0.588235294118,0.692307692308,0.583333333333,0.681818181818,0.666666666667,0.514851485149,0.75,0.444444444444,0.333333333333,0.8,0.545454545455,0.533333333333,0.538461538462,0.611111111111,0.571428571429
chr8:50000001-55000000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.583333333333,0.461538461538,0.538461538462,0.166666666667,0.5,0.333333333333,0.307692307692,0.545454545455,0.454545454545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.769230769231,0.714285714286,0.466666666667,0.428571428571,0.5,0.4,0.333333333333,0.583333333333,0.642857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.655172413793,0.888888888889,0.913043478261,0.75,0.931034482759,0.739130434783,0.733333333333,0.782608695652,0.75,0.740740740741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.519083969466,0.3,0.666666666667,0.454545454545,0.5,0.545454545455,0.833333333333,0.5,0.5,0.411764705882
chr8:5000001-10000000,0.375,0.583333333333,0.25,0.5,0.625,0.666666666667,0.47619047619,0.222222222222,0.533333333333,0.6,0.789473684211,0.787878787879,0.764705882353,0.771428571429,0.785714285714,0.857142857143,0.863636363636,0.722222222222,0.714285714286,0.724137931034,0.461538461538,0.384615384615,0.666666666667,0.375,0.421052631579,0.333333333333,0.642857142857,0.4,0.684210526316,0.444444444444,0.54347826087,0.657142857143,0.575,0.522727272727,0.675675675676,0.297297297297,0.545454545455,0.380952380952,0.615384615385,0.613636363636,0.8,0.608695652174,0.846153846154,0.764705882353,0.789473684211,0.727272727273,0.75,0.875,0.703703703704,0.62962962963,0.55,0.758620689655,0.689655172414,0.818181818182,0.675675675676,0.724137931034,0.652173913043,0.916666666667,0.724137931034,0.678571428571,0.739130434783,0.666666666667,0.826086956522,0.833333333333,0.571428571429,0.785714285714,0.703703703704,0.769230769231,0.730769230769,0.6,0.666666666667,0.5625,0.333333333333,0.428571428571,0.545454545455,0.4,0.454545454545,0.4375,0.7,0.533333333333,0.739130434783,0.923076923077,0.617647058824,0.857142857143,0.896551724138,0.666666666667,0.576923076923,0.785714285714,0.869565217391,0.761904761905,0.514925373134,0.571428571429,0.588235294118,0.4,0.416666666667,0.5,0.692307692308,0.75,0.533333333333,0.363636363636
chr8:55000001-60000000,0.733333333333,0.677419354839,0.807692307692,0.69696969697,0.617647058824,0.628571428571,0.5,0.6,0.6,0.702702702703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.709677419355,0.648648648649,0.724137931034,0.7,0.714285714286,0.65625,0.478260869565,0.631578947368,0.727272727273,0.75,0.56338028169,0.425531914894,0.59375,0.5,0.342105263158,0.526315789474,0.5,0.578947368421,0.529411764706,0.481481481481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.441176470588,0.432432432432,0.675675675676,0.666666666667,0.5625,0.538461538462,0.428571428571,0.677419354839,0.605263157895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.555555555556,0.333333333333,0.636363636364,0.555555555556,0.4,0.666666666667,0.357142857143,0.5,0.5
chr8:60000001-65000000,0.555555555556,0.307692307692,0.5,0.333333333333,1.0,0.538461538462,0.9,0.333333333333,0.5,0.25,0.5,0.444444444444,0.545454545455,0.461538461538,0.555555555556,0.555555555556,0.571428571429,0.571428571429,0.538461538462,0.5625,0.416666666667,0.421052631579,0.454545454545,0.636363636364,0.35,0.352941176471,0.6,0.666666666667,0.4,0.555555555556,0.333333333333,0.8,0.6,0.75,0.571428571429,0.636363636364,0.166666666667,0.454545454545,0.555555555556,0.588235294118,0.428571428571,0.444444444444,0.625,0.357142857143,0.363636363636,0.571428571429,0.5,0.3125,0.5,0.4375,0.428571428571,0.666666666667,0.857142857143,0.642857142857,0.529411764706,0.3,0.352941176471,0.5,0.357142857143,0.666666666667,0.5,0.454545454545,0.578947368421,0.642857142857,0.411764705882,0.615384615385,0.666666666667,0.470588235294,0.571428571429,0.538461538462,0.533333333333,0.692307692308,0.555555555556,0.538461538462,0.615384615385,0.588235294118,0.5625,0.5,0.416666666667,0.666666666667,0.4,0.785714285714,0.769230769231,0.6,0.5625,0.769230769231,0.5,0.571428571429,0.5,0.111111111111,0.511278195489,0.5625,0.6,0.5,0.384615384615,0.285714285714,0.545454545455,0.388888888889,0.6,0.5
chr8:65000001-70000000,0.6,0.5,0.6,0.583333333333,0.714285714286,0.0,0.4,0.285714285714,0.727272727273,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.785714285714,0.6875,0.566666666667,0.85,0.838709677419,0.8125,0.862068965517,0.777777777778,0.787878787879,0.571428571429,0.375,0.411764705882,0.5,0.428571428571,0.6,0.333333333333,0.357142857143,0.733333333333,0.555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.555555555556,0.537313432836,0.516666666667,0.483870967742,0.540983606557,0.46875,0.5,0.340425531915,0.478260869565,0.446428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4375,0.4,0.714285714286,0.785714285714,0.416666666667,0.571428571429,0.571428571429,0.428571428571,0.571428571429
chr8:70000001-75000000,0.333333333333,0.2,0.625,0.4,0.285714285714,0.5,0.222222222222,0.352941176471,0.636363636364,0.5,0.636363636364,0.4,0.6,0.555555555556,0.263157894737,0.6,0.384615384615,0.5,0.583333333333,0.444444444444,0.210526315789,0.4,0.210526315789,0.434782608696,0.258064516129,0.375,0.3,0.583333333333,0.304347826087,0.275862068966,0.555555555556,0.5,0.454545454545,0.285714285714,0.0769230769231,0.428571428571,0.25,0.571428571429,0.666666666667,0.7,0.513513513514,0.388888888889,0.40625,0.470588235294,0.326086956522,0.454545454545,0.42,0.274509803922,0.342857142857,0.53125,0.272727272727,0.333333333333,0.555555555556,0.444444444444,0.428571428571,0.2,0.5,0.416666666667,0.769230769231,0.5,0.222222222222,0.266666666667,0.4,0.5,0.5,0.25,0.333333333333,0.375,0.2,0.272727272727,0.205128205128,0.245283018868,0.205882352941,0.137931034483,0.285714285714,0.25,0.285714285714,0.341463414634,0.228571428571,0.279069767442,0.461538461538,0.59375,0.65,0.586206896552,0.65625,0.666666666667,0.514285714286,0.657142857143,0.5,0.470588235294,0.424,0.222222222222,0.571428571429,0.230769230769,0.666666666667,0.571428571429,0.583333333333,0.25,0.428571428571,0.461538461538
chr8:75000001-80000000,0.222222222222,0.454545454545,0.4,0.521739130435,0.5,0.555555555556,0.529411764706,0.538461538462,0.416666666667,0.692307692308,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.695652173913,0.666666666667,0.5,0.761904761905,0.45,0.740740740741,0.809523809524,0.7,0.72,0.363636363636,0.666666666667,0.4,0.666666666667,0.411764705882,0.625,0.285714285714,0.7,0.625,0.125,0.0,0.0,0.0,0.0344827586207,0.04,0.047619047619,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.05,0.0,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.65,0.607142857143,0.764705882353,0.681818181818,0.428571428571,0.681818181818,0.55,0.75,0.52,0.75,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.567375886525,0.545454545455,0.538461538462,0.5,0.571428571429,0.636363636364,0.727272727273,0.2,0.583333333333,0.333333333333
chr8:80000001-85000000,0.333333333333,0.571428571429,0.5,0.818181818182,0.363636363636,0.555555555556,0.666666666667,1.0,0.636363636364,0.647058823529,0.222222222222,0.333333333333,0.777777777778,0.25,0.615384615385,0.8,0.571428571429,0.642857142857,0.454545454545,0.3,0.333333333333,0.470588235294,0.647058823529,0.470588235294,0.375,0.625,0.375,0.47619047619,0.454545454545,0.571428571429,0.769230769231,0.666666666667,0.461538461538,0.363636363636,0.5,0.363636363636,0.375,0.666666666667,0.285714285714,0.7,0.571428571429,0.636363636364,0.533333333333,0.727272727273,0.3125,0.421052631579,0.461538461538,0.5,0.714285714286,0.857142857143,0.705882352941,0.75,0.882352941176,1.0,0.8,0.736842105263,0.833333333333,0.777777777778,0.869565217391,0.7,0.833333333333,0.428571428571,0.8,0.75,0.692307692308,0.5,0.384615384615,0.3,0.583333333333,0.666666666667,0.533333333333,0.411764705882,0.518518518519,0.428571428571,0.727272727273,0.611111111111,0.357142857143,0.44,0.5,0.529411764706,0.823529411765,0.823529411765,0.866666666667,0.866666666667,0.761904761905,0.705882352941,1.0,0.8,0.791666666667,0.8,0.576,0.8,0.363636363636,0.7,0.416666666667,0.666666666667,0.615384615385,0.583333333333,0.636363636364,0.666666666667
chr8:85000001-90000000,0.772727272727,0.590909090909,0.620689655172,0.666666666667,0.771428571429,0.695652173913,0.6875,0.7,0.666666666667,0.485714285714,0.333333333333,0.307692307692,0.625,1.0,0.888888888889,0.785714285714,0.25,0.142857142857,0.333333333333,0.571428571429,0.692307692308,0.608695652174,0.828571428571,0.75,0.71875,0.638888888889,0.641025641026,0.8,0.833333333333,0.705882352941,0.730769230769,0.75,0.826086956522,0.833333333333,0.606060606061,0.863636363636,0.71875,0.733333333333,0.703703703704,0.59375,0.634146341463,0.628571428571,0.6875,0.6,0.65,0.634146341463,0.5,0.809523809524,0.724137931034,0.542857142857,0.25,0.333333333333,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.5,0.555555555556,0.25,0.5,0.5,0.5,0.444444444444,0.727272727273,0.636363636364,0.571428571429,0.111111111111,0.7,0.658536585366,0.727272727273,0.555555555556,0.52,0.6,0.76,0.636363636364,0.714285714286,0.606060606061,0.25,0.166666666667,0.0,0.285714285714,0.25,0.0,0.0,0.0,0.0,0.0,0.529411764706,0.375,0.777777777778,0.545454545455,0.545454545455,0.555555555556,0.714285714286,0.5,0.5,0.5
chr8:90000001-95000000,0.5,0.666666666667,0.555555555556,0.454545454545,0.666666666667,0.25,0.545454545455,0.142857142857,0.692307692308,0.181818181818,0.0,0.5,0.666666666667,0.6,0.647058823529,0.75,0.25,0.421052631579,0.5,0.636363636364,0.9375,0.923076923077,1.0,1.0,1.0,0.941176470588,0.842105263158,1.0,0.909090909091,1.0,0.461538461538,0.526315789474,0.333333333333,0.4,0.6,0.666666666667,0.583333333333,0.555555555556,0.461538461538,0.666666666667,0.5,0.454545454545,0.5625,0.388888888889,0.578947368421,0.615384615385,0.363636363636,0.357142857143,0.578947368421,0.545454545455,0.5,0.578947368421,0.454545454545,0.625,0.375,0.8,0.4375,0.5,0.583333333333,0.2,0.9,0.846153846154,1.0,0.88,0.923076923077,0.90625,0.9,0.916666666667,0.95652173913,1.0,1.0,1.0,1.0,1.0,0.833333333333,0.888888888889,1.0,1.0,0.909090909091,1.0,0.615384615385,0.461538461538,0.714285714286,0.0666666666667,0.533333333333,0.636363636364,0.5,0.666666666667,0.692307692308,0.857142857143,0.576923076923,0.545454545455,0.555555555556,0.666666666667,0.727272727273,0.428571428571,0.5,0.571428571429,0.5,0.444444444444
